tax_code,node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
0317301158,COMPANY::0317301158,0.35159808,-0.13939367,-0.030419366,0.11998712,0.01818397,0.12467197,-0.2661551,0.039891187,-0.21150067,-0.14236128,0.24223965,0.13434166,0.09384197,-0.12731618,-0.1591458,0.0039175777,0.3065831,0.19596136,0.011940953,-0.108424194,0.072478786,0.083969675,-0.03529209,-0.034761544,-0.13797896,-0.29271635,-0.32738528,0.3316456,0.07040828,0.24049804,0.027451152,0.12940334
4001251973,COMPANY::4001251973,0.32562894,-0.2523424,0.13992111,-0.12685874,-0.106975816,0.1199846,-0.050501417,-0.079058446,0.07731377,-0.21319607,-0.17467059,0.07874072,-0.1996947,0.16931935,-0.028967775,0.32851428,0.33222085,-0.11588519,0.096005775,-0.23362751,-0.072456285,0.045000743,-0.023973066,-0.0095393965,0.21779901,-0.14923157,-0.1663464,0.33854002,0.04697442,0.13525186,0.16816832,0.19550607
0317301398,COMPANY::0317301398,0.2716625,-0.16578281,0.044487145,-0.26765478,-0.04985127,0.03237964,0.09488767,0.059222545,0.15146475,-0.21848805,0.054749373,0.08007563,-0.002458281,0.1051355,-0.18534274,0.23719656,0.37289408,-0.035956267,0.20755605,-0.25089598,-0.14217576,-0.03951021,0.0055026114,-0.034489106,0.23993441,-0.25323883,-0.22631185,0.34295747,0.058089178,-0.058106627,0.22758526,0.0940417
0317304945,COMPANY::0317304945,0.27951723,-0.20714416,0.16015717,-0.13336304,-0.0650917,0.11617921,0.0129147535,-0.087608725,0.013588227,-0.2515861,-0.13778491,0.12117222,-0.21513718,0.15510148,-0.036704715,0.34349015,0.23484947,-0.049222536,0.13098645,-0.31499088,-0.20727256,-0.081272185,0.08771863,-0.00065184175,0.44245496,-0.11186466,-0.01874521,0.13948089,0.051528834,-0.081123844,0.2064914,0.10931927
0801378435,COMPANY::0801378435,0.2838104,-0.2289117,0.14440094,-0.17937894,-0.03932425,0.08936047,0.026288183,-0.07632591,-0.009608371,-0.278901,-0.23703401,0.15063477,-0.23271218,0.20180511,-0.06483893,0.36776948,0.19303057,-0.09191525,0.18860821,-0.2673151,-0.07942592,-0.07977032,0.039997946,-0.041970756,0.27396777,-0.16221172,-0.058758013,0.24387363,0.00817195,-0.030314663,0.23442647,0.13367574
0317303691,COMPANY::0317303691,0.19392149,-0.094735004,0.008318462,-0.22834341,-0.021851337,0.029827511,0.0468125,0.06351155,0.12512314,-0.18175177,-0.048510615,0.020502646,-0.017050412,0.14357275,-0.15347023,0.22332913,0.4265594,-0.00032810023,0.058388475,-0.15907602,0.11574554,0.09507309,-0.06945831,-0.08944862,-0.0066565494,-0.2593952,-0.35017237,0.43820834,0.064703986,0.24021891,0.15765738,0.1821203
0317303719,COMPANY::0317303719,0.4065548,-0.20199098,-0.05250634,0.07745644,0.010295842,0.13568401,-0.26317996,0.062228058,-0.19883177,-0.21589342,0.24004833,0.1747808,0.0746137,-0.10857873,-0.22999795,0.04685561,0.27734852,0.11852314,0.16442978,-0.09633965,0.01601486,-0.052484047,-0.01795224,-0.06526304,-0.07035882,-0.3187596,-0.30315304,0.30594888,0.11862796,0.006405017,0.047756165,0.05829061
0317303500,COMPANY::0317303500,0.30965987,-0.25212547,0.17634715,-0.06561065,-0.057590146,0.10080997,0.016677948,-0.090537526,0.012120097,-0.27720997,-0.18005382,0.16578701,-0.27217907,0.17307909,-0.037743315,0.33838436,0.15118133,-0.08181396,0.24911425,-0.26206297,0.010046289,-0.10349171,0.0610046,-0.1065776,0.24245505,-0.17568459,-0.065720126,0.2733887,0.046403628,-0.04478724,0.21157463,0.15004526
0317304494,COMPANY::0317304494,0.36125332,-0.2680618,0.1418604,-0.07925644,-0.089155555,0.1301804,0.011033542,-0.0828576,0.018737981,-0.2757278,-0.18579188,0.13592786,-0.26002875,0.16337009,-0.050656244,0.32463673,0.15414329,-0.08455001,0.2398706,-0.27108666,-0.03650607,-0.094700135,0.06834469,-0.06319916,0.2690957,-0.14464073,-0.042894896,0.24940887,0.035037916,-0.047620565,0.21672007,0.13775562
0317305508,COMPANY::0317305508,0.34184873,-0.2524068,0.16656569,-0.06795983,-0.071952805,0.11833817,-0.0027015433,-0.07394137,-0.0085256575,-0.29921654,-0.21147779,0.15608023,-0.2854388,0.17765385,-0.024318676,0.32943133,0.2257017,-0.11685822,0.114087425,-0.2503534,-0.1071833,-0.04431665,-0.013979819,0.008062916,0.316985,-0.07510507,-0.074001424,0.21788114,0.045636177,0.05519347,0.17008907,0.18558449
0110004423,COMPANY::0110004423,0.31671876,-0.27885732,0.13479117,-0.09321802,-0.049407147,0.061938297,0.09678073,-0.07668108,0.042868726,-0.24343275,-0.18722332,0.17368509,-0.22123288,0.14128341,-0.12614597,0.31659105,0.27207908,-0.12246855,0.17621836,-0.24918067,-0.061920706,-0.05520484,0.020821258,-0.04700774,0.25571647,-0.12166408,-0.14488834,0.27409875,-0.018907515,0.05416434,0.23473904,0.18914944
0317305191,COMPANY::0317305191,0.35061085,-0.25756422,0.138149,-0.06005372,-0.05943759,0.12980475,-0.02445995,-0.07365576,-0.002697738,-0.29061738,-0.22780326,0.12603277,-0.27094448,0.18754165,-0.060101174,0.34376618,0.1699503,-0.09096043,0.20379233,-0.23843406,-0.04993133,-0.08891085,0.036808647,-0.05679151,0.26079398,-0.103572376,-0.04394945,0.27148023,0.011118043,-0.042082604,0.23302901,0.13391349
0317302881,COMPANY::0317302881,0.26479453,-0.18198237,0.063039705,-0.21349044,-0.027890755,0.07412189,0.061758004,0.06366993,0.1580593,-0.19418274,0.051938,0.05318981,-0.019831773,0.10456171,-0.17298025,0.24498968,0.33770573,-0.22471765,0.25699914,-0.21860082,-0.24130182,-0.1873377,0.02579366,-0.041841354,0.19671647,-0.12669827,-0.18089531,0.31905663,0.07931181,-0.16494031,0.252646,0.053643484
0317304409,COMPANY::0317304409,0.4160415,-0.1785578,-0.06130345,0.09369612,0.0248018,0.13648432,-0.26710984,0.03563278,-0.20596717,-0.15712781,0.22675078,0.14615238,0.119315766,-0.120544195,-0.20442161,-0.0052791866,0.26005393,0.15891364,0.09651749,-0.09926546,0.07278743,0.017367154,-0.046380784,-0.048786804,-0.12915716,-0.3260637,-0.3324933,0.3019807,0.07733543,0.112049624,0.032472406,0.116800286
3603870129,COMPANY::3603870129,0.5477116,-0.33345947,0.18814623,-0.21265452,-0.10792635,0.14307043,-0.2601896,-0.09666077,0.25277543,-0.023093069,-0.19088781,0.0184778,-0.11195982,-0.009386966,-0.015439016,0.22868966,0.18674715,-0.21317549,-0.004719624,-0.21880493,-0.03231385,-0.07260741,0.053642746,-0.1475404,-0.025302049,-0.048229523,-0.13069504,0.07677575,0.0878232,-0.052097145,0.08756232,0.17162144
0317302296,COMPANY::0317302296,0.2268662,-0.14191489,0.02027535,-0.20235232,0.009356951,0.07419535,-0.013502107,0.073947094,0.13676123,-0.16045786,-0.008933827,-0.0029206683,0.0034035922,0.12399536,-0.1758086,0.25150448,0.2754827,-0.049639996,0.32523978,-0.16065276,0.09806386,-0.0717591,-0.0265189,-0.16414914,0.06416248,-0.3082225,-0.22486351,0.46393332,0.059266116,-0.09505196,0.2810939,0.11343379
0317302225,COMPANY::0317302225,0.3175823,-0.1444543,0.008343135,-0.076565415,-0.032614503,0.13906702,-0.25833935,0.11780716,-0.13548945,-0.30475888,0.19668667,0.16552001,-0.0020748351,-0.015964739,-0.15761079,0.17653143,0.26490688,-0.047124706,0.23423976,-0.062661596,-0.01667168,-0.16140927,0.0038451673,-0.1344779,0.09549135,-0.27757537,-0.20517789,0.39078644,0.1997343,-0.17464161,0.052244335,0.08953818
0317302521,COMPANY::0317302521,0.35535583,-0.25106543,0.16811372,-0.055764154,-0.09382405,0.11995823,0.013826384,-0.08047291,0.0045973165,-0.26694822,-0.15411444,0.15176123,-0.23338765,0.12977241,-0.04214764,0.29997796,0.24789427,-0.036895704,0.1921101,-0.28275755,-0.0062430245,-0.05802774,0.042308286,-0.05291591,0.18496348,-0.21722397,-0.1493659,0.29175815,0.028225511,0.030150171,0.26172888,0.14700957
0317304374,COMPANY::0317304374,0.36001182,-0.26714057,0.14137287,-0.07898406,-0.08884916,0.12973301,0.010995624,-0.08257285,0.018673586,-0.2747802,-0.18515338,0.13546072,-0.25913513,0.16280866,-0.050482154,0.32352108,0.13674378,-0.09329043,0.24326488,-0.27566963,-0.034624767,-0.09884783,0.07301223,-0.07299601,0.28227592,-0.1372197,-0.026239725,0.24866454,0.03763331,-0.05402374,0.20698933,0.13917214
0317305339,COMPANY::0317305339,0.34258264,-0.25834647,0.13610688,-0.118381366,-0.09318368,0.11024344,0.03245427,-0.07906279,0.051890593,-0.24419113,-0.16507082,0.12188112,-0.2154054,0.15163323,-0.064697966,0.31173962,0.14778915,-0.09244966,0.27957842,-0.28427914,-0.0017792603,-0.096179806,0.07445253,-0.10122077,0.26879188,-0.18663865,-0.053062808,0.28279644,0.048026543,-0.06521084,0.2201927,0.14388515
0317304102,COMPANY::0317304102,0.203579,-0.3758759,-0.13459378,-0.074290246,-0.040572185,-0.10883404,-0.1995944,0.13215034,0.2584886,0.20258537,0.05305933,0.02670022,0.12490368,0.064298674,0.029467527,0.44094193,0.29560813,-0.031533416,-0.028099008,0.17979734,0.22694093,0.1846452,0.062897876,0.14679414,-0.20648752,0.119952016,0.012738924,0.05501746,0.18534283,0.1764276,-0.16183984,0.109296
0317304310,COMPANY::0317304310,0.3638617,-0.25676927,0.1678974,-0.04036839,-0.09142249,0.12978095,0.0038822868,-0.08230695,-0.008956426,-0.28165463,-0.16635136,0.15632725,-0.25579047,0.13818346,-0.036599558,0.30780125,0.24645394,-0.04130721,0.1566234,-0.28387117,-0.049377814,-0.06569935,0.04742393,-0.025492128,0.22241235,-0.16751517,-0.12450943,0.26087058,0.017794294,0.026357763,0.2597868,0.14470997
0317305025,COMPANY::0317305025,0.35241282,-0.1594527,-0.016927507,-0.07116437,-0.055854738,0.09530385,-0.16462047,0.06765328,-0.10436298,-0.26246682,0.21072245,0.1588623,0.032795094,-0.05734619,-0.18072711,0.10533493,0.34152138,0.13887088,0.12060399,-0.09567536,0.060383588,0.03190631,-0.012143812,-0.07894742,-0.11306666,-0.3561422,-0.3458933,0.38093698,0.07207738,0.08453755,0.09900781,0.08012458
0700862304,COMPANY::0700862304,0.4775279,-0.30727917,0.22804996,-0.18569744,-0.17988327,0.11573474,-0.26242265,-0.1342388,0.1920078,-0.11636711,-0.22118889,0.08168797,-0.23343797,0.022041447,0.097143285,0.27557442,0.21648322,-0.22084728,-0.04001173,-0.18660593,-0.11405312,-0.039351113,0.06053324,-0.084529825,0.06518604,-0.014586189,-0.07145153,0.10341595,0.10060059,-0.06700734,0.07776781,0.11707801
0317304504,COMPANY::0317304504,0.39406577,-0.17863245,-0.02398266,-0.059983026,-0.054054722,0.11300251,-0.19622494,0.07447888,-0.13169153,-0.2842709,0.23799056,0.17590356,0.04122892,-0.07094779,-0.20238122,0.10603364,0.29348186,0.14698255,0.20339198,-0.1225732,-0.002845345,-0.040032253,0.0004314166,-0.061350383,0.006536684,-0.35084373,-0.2743556,0.31801635,0.10237045,-0.06710418,0.13153139,0.053783007
0317304303,COMPANY::0317304303,0.23730846,-0.21608968,0.10537679,-0.16636756,-0.033965047,0.04591499,0.06668729,-0.06885986,0.0747788,-0.2214639,-0.18088895,0.105322324,-0.17382994,0.1574299,-0.08406271,0.29963616,0.29585522,0.014639086,0.15470567,-0.22182961,0.056829773,-0.0011611125,-0.006249778,-0.114772804,0.06638605,-0.28673682,-0.26923466,0.34668037,-0.042205963,0.123174384,0.30743688,0.16539516
0700862294,COMPANY::0700862294,0.5489273,-0.26829877,0.10370239,-0.30058247,0.07206519,0.18957627,-0.35468456,0.01100947,0.15613623,0.06796178,0.05759128,-0.08725789,0.18047452,-0.09633607,-0.21295165,0.05698769,0.10021456,-0.042687897,0.06592352,-0.17411916,0.07083117,-0.11290085,-0.109971285,-0.11209842,0.018376578,-0.08649937,-0.19075216,0.0866575,0.08825315,0.011538041,0.057357118,0.2761894
0317305000,COMPANY::0317305000,0.31640518,-0.24539292,0.14930339,-0.08661668,-0.066582814,0.09419219,0.0319762,-0.08408164,0.019201934,-0.27652463,-0.19570011,0.14372557,-0.25227132,0.17393966,-0.05906337,0.3210554,0.21246889,-0.11232505,0.16013351,-0.28688434,-0.16005938,-0.117984146,0.058400854,-0.02979588,0.36536193,-0.06542967,-0.05433977,0.20280263,0.04823936,-0.054745097,0.21027419,0.106268145
2100674912,COMPANY::2100674912,0.53978777,-0.30019346,0.13782313,-0.28204095,0.010423269,0.18842445,-0.28542653,-0.010925052,0.2958676,0.07527472,-0.1104207,-0.1021492,0.052349836,-0.029579444,-0.13491096,0.15636873,0.07173442,-0.17516631,0.04496125,-0.22952215,0.046470605,-0.14977293,-0.025089642,-0.16699523,-0.013337628,-0.042160515,-0.11459814,0.040188424,0.07597077,-0.07808109,0.096771054,0.24309714
6400446512,COMPANY::6400446512,0.4794229,-0.29109743,0.08823858,-0.24797213,-0.019956714,0.15520793,-0.25997773,0.03818657,0.2426506,0.07649896,0.051668853,-0.08432609,0.13855292,-0.08027487,-0.12890658,0.10798301,0.2817581,-0.05139192,-0.0099132,-0.2253418,0.0127943745,0.050353635,-0.054438602,-0.04881327,-0.007604632,-0.14345196,-0.29010314,0.23173533,0.065094545,0.12862581,0.06873409,0.26309696
6400446495,COMPANY::6400446495,0.4215545,-0.22497648,0.09531774,-0.24087022,0.037540533,0.1601305,-0.29050222,0.026452646,0.14601466,0.052637625,0.04924264,-0.067660116,0.13622186,-0.06890422,-0.1646494,0.050019193,0.26759857,0.06134171,-0.062290456,-0.22678466,0.11866732,0.056156255,-0.031148925,-0.08197151,-0.08630328,-0.20378348,-0.33073673,0.2533809,0.03958054,0.21894115,0.08064486,0.2724767
0317304367,COMPANY::0317304367,0.31719095,-0.23993054,0.13200241,-0.116896875,-0.059621077,0.10161628,0.017337894,-0.077449255,0.0068337703,-0.29721323,-0.24510245,0.14111046,-0.26475906,0.21351787,-0.06742652,0.35024786,0.2121197,-0.12803364,0.15611579,-0.21544334,-0.048399765,-0.06343206,0.0033338396,-0.05131072,0.29303703,-0.07464202,-0.072606236,0.26770616,0.040946722,0.025940591,0.18895113,0.17793064
5801485098,COMPANY::5801485098,0.5452819,-0.2543789,0.057096094,-0.18917836,0.07056818,0.19693336,-0.38290465,-0.011240697,0.034043618,0.02177614,0.1183187,-0.032070376,0.17822929,-0.08716962,-0.23640507,0.019676968,0.1198307,0.022074483,0.1080606,-0.22724709,0.06288968,-0.11294876,-0.08930778,-0.10574302,-0.0044080946,-0.17595473,-0.23985069,0.1309478,0.12580973,0.016248746,0.03545721,0.24303584
0317302391,COMPANY::0317302391,0.24513409,-0.14064005,0.015772663,-0.20247689,0.00030006454,0.08088364,-0.036472406,0.105896875,0.11471393,-0.18033269,0.019237835,0.009416174,0.02109335,0.11523208,-0.19170932,0.24838257,0.21429504,-0.105787314,0.33696193,-0.13881075,0.12004319,-0.09481766,-0.044223376,-0.21581946,0.14068447,-0.25429633,-0.14616583,0.49471858,0.104703374,-0.1240512,0.2063748,0.14183936
5801485080,COMPANY::5801485080,0.5405207,-0.25005162,0.05345891,-0.18011269,0.07141557,0.19554618,-0.3817075,-0.013190853,0.025287943,0.019856436,0.120699696,-0.02976166,0.1777024,-0.087433584,-0.23499906,0.016433457,0.13041992,0.027075883,0.076281816,-0.2205665,0.06493646,-0.08096221,-0.12126533,-0.087603316,0.031094136,-0.1626687,-0.24964239,0.12719737,0.1341706,0.06538562,0.005218037,0.27568033
0317303902,COMPANY::0317303902,0.3862012,-0.27835032,0.12815173,-0.03223513,-0.10060329,0.13909169,-0.021525899,-0.06393639,0.014609267,-0.2700247,-0.17049815,0.12908071,-0.26057592,0.15952584,-0.039634615,0.34844497,0.20718579,-0.09802652,0.18667896,-0.23912291,-0.057833616,-0.07578928,0.019244049,-0.05812667,0.2890555,-0.088154025,-0.042856477,0.25374445,0.012410212,-0.0027068113,0.2227166,0.14827244
0317301486,COMPANY::0317301486,0.26922363,-0.12655033,0.011483658,-0.24123654,-0.06405631,0.050266273,0.027452255,0.09994526,0.10082309,-0.24634938,0.073377065,0.059595488,0.00786205,0.093451485,-0.17561844,0.22101584,0.35031566,-0.042041056,0.27778962,-0.19817038,-0.041851334,-0.06412987,-0.041267004,-0.10745969,0.04672874,-0.30563813,-0.2566245,0.4080101,0.08509957,-0.107365854,0.24437298,0.03277378
5801485073,COMPANY::5801485073,0.35210514,-0.43120995,-0.063933566,-0.15922754,-0.042241015,-0.03919295,-0.27748317,0.061388582,0.33140215,0.2288492,-0.0076158857,-0.034294225,0.104379684,0.017950326,0.025085852,0.4021666,0.21871857,-0.050638326,0.018363953,0.11248162,0.19697607,0.08932791,0.0026353213,0.11657181,-0.16640212,0.118817694,0.004558938,0.0003967741,0.16168003,0.10431455,-0.113214515,0.15524496
0317303885,COMPANY::0317303885,0.21077195,-0.14187732,0.066799596,-0.34684774,0.015060642,0.06982314,0.016794695,0.0536994,0.08071532,-0.2442101,-0.06616282,0.070808634,-0.043605655,0.19926207,-0.1426188,0.34356317,0.2974665,-0.12655452,0.21123464,-0.18628857,-0.06129011,-0.08329415,-0.057721615,-0.078804016,0.2461341,-0.23914935,-0.15614706,0.36375558,0.08662144,-0.062814206,0.20093536,0.12854819
0317300482,COMPANY::0317300482,0.19233395,-0.082651354,0.039593387,-0.21514638,-0.021343766,0.07524866,-0.05182977,0.10623368,0.032671668,-0.2314578,0.0439298,0.05875681,-0.021284072,0.10555088,-0.106449306,0.23766975,0.38638243,0.018193958,0.09034989,-0.12639184,0.110809445,0.028697843,-0.0491989,-0.11733878,-0.082594216,-0.3059548,-0.33992592,0.48140135,0.07084816,0.17382982,0.18589531,0.16800055
4401098381,COMPANY::4401098381,0.49749228,-0.29098168,0.14715657,-0.25205445,-0.0898759,0.0876335,-0.30518305,-0.060903344,0.27722907,-0.0458561,-0.15995623,-0.007081253,-0.048381444,-0.06988221,-0.009552895,0.15943363,0.1657065,-0.21743067,0.09536171,-0.3052628,-0.020769568,-0.090293065,0.022571359,-0.16019388,-0.10317008,-0.11355346,-0.13411425,0.05064366,0.10203012,-0.046375647,0.11151687,0.2277177
0317302828,COMPANY::0317302828,0.3520857,-0.25852686,0.1800684,-0.11791113,-0.07586519,0.08781255,0.03702015,-0.09513411,0.021984214,-0.30398336,-0.22149482,0.16302092,-0.27067277,0.18071693,-0.038933743,0.33503416,0.19895613,-0.0756671,0.15705065,-0.21396285,-0.022481162,-0.046949346,0.011944496,-0.055885386,0.26705456,-0.09852885,-0.059857078,0.26670006,0.023540039,0.059796017,0.20423877,0.16571839
0317303388,COMPANY::0317303388,0.21547164,-0.13709939,0.08053169,-0.21151173,-0.017914604,0.05447353,0.028159425,0.066931136,0.11940242,-0.18294232,0.013043492,0.060970157,-0.036763057,0.107709736,-0.101488106,0.22794044,0.41300386,-0.0806841,0.07998269,-0.2459881,-0.043000605,0.07517066,-0.11520867,-0.022855425,0.21844113,-0.25069588,-0.29298985,0.40083516,0.12764114,0.18650632,0.12331976,0.24397561
0317300531,COMPANY::0317300531,0.36157432,-0.14003558,-0.036517892,0.1254217,0.026757265,0.1295892,-0.28066102,0.03257909,-0.21959539,-0.13475493,0.24388443,0.12922904,0.10187534,-0.12978512,-0.16461521,-0.00526336,0.2915272,0.19567728,0.01027727,-0.11177165,0.07379939,0.071788765,-0.0390188,-0.034357388,-0.14343004,-0.28533694,-0.3238843,0.31775534,0.071379565,0.24134652,0.017775333,0.13282338
4401098328,COMPANY::4401098328,0.48013595,-0.45788833,0.033133708,-0.1718932,-0.06395943,0.021783184,-0.30984434,0.006874499,0.3334885,0.17495263,-0.109699324,-0.01280181,0.03848851,-0.001791286,0.011049781,0.37281084,0.16745125,-0.03707013,0.008173427,0.12834586,0.119832866,0.09902457,0.027660206,0.10659708,-0.08351574,0.095453866,0.036603983,0.005685613,0.11359976,0.077635944,-0.10512732,0.06512418
0317301447,COMPANY::0317301447,0.2770008,-0.1215722,0.0030982199,-0.019017745,-0.070272274,0.0776367,-0.165036,0.090987965,-0.076025546,-0.2083227,0.2222342,0.10673861,0.020121148,-0.075619146,-0.1041244,0.1061887,0.32323855,0.13937916,0.19989829,-0.10867776,0.122790426,0.0036998165,-0.04330458,-0.12852019,-0.18210219,-0.39908838,-0.3486051,0.38730925,0.1050466,0.055939488,0.17465691,0.07508765
4201956106,COMPANY::4201956106,0.3886523,-0.2948477,0.20881577,-0.21198729,-0.19137785,0.09414561,-0.1975954,-0.14910187,0.16708714,-0.12897477,-0.22197029,0.103695646,-0.24746199,0.080161504,0.08794104,0.28634885,0.23714295,-0.19487835,0.05145523,-0.1887071,-0.13133211,-0.10157953,0.102242894,-0.100986496,0.18505475,-0.07652309,-0.09010911,0.13179915,0.12818067,-0.17156915,0.08593432,0.07214643
4201956096,COMPANY::4201956096,0.424205,-0.33261165,0.20318317,-0.22351697,-0.22179493,0.10795538,-0.23021011,-0.14397554,0.21569985,-0.08213145,-0.17740804,0.07829401,-0.1976528,0.033092614,0.063629866,0.2799586,0.14035086,-0.27902073,0.072906435,-0.11516502,-0.04395002,-0.12668203,0.044981457,-0.1378524,0.15357299,0.003674068,-0.008905643,0.16507463,0.12279134,-0.16645192,0.063194156,0.13152972
0317303437,COMPANY::0317303437,0.43019566,-0.20773406,-0.059918072,0.0577373,0.0027121485,0.14180577,-0.2729364,0.06835848,-0.20930454,-0.22713925,0.24104346,0.17959614,0.07506473,-0.107952304,-0.22085747,0.04616075,0.27847987,0.11769939,0.14711103,-0.09693205,-0.0035542834,-0.04472094,-0.013757546,-0.042115312,-0.04677624,-0.29630566,-0.2846191,0.30844903,0.11181591,0.008397897,0.041160397,0.06926606
4201956089,COMPANY::4201956089,0.4370993,-0.31202468,0.19946612,-0.26452175,-0.22922125,0.070763364,-0.15823911,-0.1751295,0.21131884,-0.1292784,-0.21952036,0.09588091,-0.23462045,0.065787494,0.066882536,0.27790195,0.24990927,-0.21286228,0.019256495,-0.1352019,-0.049516123,-0.020842757,-0.004552927,-0.10280125,0.072320476,-0.056297768,-0.12814862,0.1760102,0.08837173,-0.048708007,0.08666022,0.12391151
0317304247,COMPANY::0317304247,0.17232624,-0.12358961,0.06271991,-0.10794184,-0.011630002,0.051385757,0.011074147,0.06378947,0.09014351,-0.11675896,0.04590452,0.047282383,-0.009696047,0.048884887,-0.091450125,0.1392262,0.29800448,-0.18038939,-0.08530008,-0.15909936,0.21021761,0.13173962,0.067283764,-0.2914568,0.03167319,-0.08575848,-0.278781,0.54404396,0.07322908,0.29819098,-0.118997075,0.284054
4201956071,COMPANY::4201956071,0.43413985,-0.21770501,0.06961296,-0.16207525,0.04177456,0.1493203,-0.30738816,-0.015746322,0.034794994,-0.00041952834,0.11572736,-0.0013400795,0.12967359,-0.060318545,-0.18437378,0.030083645,0.19031824,0.030723551,-0.045684874,-0.20592558,0.026804354,0.11924003,-0.2215487,0.0010833447,0.1965282,-0.14016192,-0.26275718,0.14812794,0.16037746,0.26322678,-0.116553664,0.3751704
1602160002,COMPANY::1602160002,0.37042126,-0.25624567,0.1387005,-0.16650218,-0.1369078,0.08437365,0.005243499,-0.1057357,0.094993666,-0.2908137,-0.27734962,0.108913265,-0.2877365,0.20495108,-0.005079084,0.34314388,0.20724192,-0.1302065,0.1293634,-0.16660663,-0.064822815,-0.036537644,-0.005999181,-0.058400385,0.1722478,-0.09738261,-0.05118843,0.28954482,-0.0058637983,-0.040135976,0.18682858,0.112270415
0317304462,COMPANY::0317304462,0.29069838,-0.22879367,0.15341845,-0.18719333,-0.05057596,0.09217504,0.016058678,-0.08660721,0.0049839052,-0.2868468,-0.24779771,0.14010045,-0.24027751,0.21676669,-0.047835708,0.37057063,0.18784599,-0.13275337,0.16420841,-0.23429848,-0.101728275,-0.086527735,0.019955797,-0.032985672,0.31250584,-0.108712055,-0.03068838,0.22695893,0.018874088,-0.03826008,0.20448586,0.13575734
4601592125,COMPANY::4601592125,0.5306332,-0.25923163,0.10178044,-0.25501755,0.083219744,0.19376644,-0.35091406,0.03171813,0.2112117,0.113897674,0.008306757,-0.12977996,0.17637523,-0.114900775,-0.19874556,0.05645625,0.05204488,-0.0907797,0.043453053,-0.22974683,0.06730581,-0.16737127,-0.08636711,-0.13261954,0.030476656,-0.05251756,-0.15342024,0.028682927,0.0908437,-0.04109102,0.07632101,0.28053302
0317303412,COMPANY::0317303412,0.22196949,-0.101959966,0.018653063,-0.15748353,-0.059901565,0.08554846,-0.009682064,0.07727467,0.0709349,-0.14359051,0.110346414,0.044613104,0.027248932,0.057287864,-0.11401998,0.20279552,0.45838857,-0.024721468,0.029593848,-0.2152939,-0.024991222,0.16625616,-0.10470767,-0.032558702,0.0255434,-0.27750474,-0.31886095,0.4466637,0.07884654,0.27983484,0.0974081,0.17071171
0801378442,COMPANY::0801378442,0.23625998,-0.4192471,-0.11379826,-0.07488536,-0.020697067,-0.11542668,-0.14409927,0.07359099,0.24155347,0.1502328,-0.058960557,0.04227911,0.050845753,0.08579834,0.036245458,0.47855,0.26217344,0.031699408,0.041604966,0.24727076,0.18762,0.168228,0.0049955705,0.20074797,-0.20252165,0.09567232,0.049849145,0.07925217,0.17706405,0.13021268,-0.1935957,0.04806684
4201956032,COMPANY::4201956032,0.42627105,-0.28723747,0.20503858,-0.2378211,-0.21198294,0.108675025,-0.23722687,-0.15659499,0.16819672,-0.1247322,-0.20973077,0.065657474,-0.23138307,0.055428304,0.08670234,0.2963866,0.1959876,-0.23214062,-0.009256097,-0.1262547,-0.06131277,-0.038110323,-0.05849772,-0.08365591,0.24132028,-0.0017305993,-0.050674833,0.12626828,0.14177865,-0.047809813,0.037385605,0.17615427
0317303701,COMPANY::0317303701,0.3275686,-0.25813475,0.15869983,-0.03759637,-0.061533883,0.121535026,-0.017888289,-0.06475744,-0.008510871,-0.27172813,-0.20343201,0.1473083,-0.26236454,0.15921246,-0.034052573,0.295793,0.20681576,-0.11349758,0.051800694,-0.2209465,-0.121445216,0.018141983,-0.0630218,0.052440666,0.4412865,-0.0024717902,-0.045122657,0.19485207,0.05102168,0.13692215,0.09470181,0.2500958
0317301768,COMPANY::0317301768,0.3494784,-0.2751216,0.14566565,-0.0777972,-0.07528013,0.096806556,0.040637016,-0.091573685,0.025607962,-0.28490388,-0.22149661,0.15604365,-0.27602863,0.17691723,-0.054275174,0.32034752,0.21813732,-0.14519337,0.10489666,-0.22099425,-0.12940763,-0.0493239,0.023136524,-0.00079193246,0.36169657,-0.018283648,-0.04171718,0.21843962,0.014216368,0.038696956,0.14291024,0.17484474
4201956025,COMPANY::4201956025,0.4398075,-0.31582525,0.21397586,-0.19196369,-0.22902396,0.097729586,-0.22042245,-0.15042971,0.18648927,-0.10433821,-0.17655899,0.08259436,-0.2262491,0.020008834,0.10072527,0.26338717,0.27449387,-0.22266205,-0.024308195,-0.14968665,-0.053466953,0.002030067,-0.004410788,-0.09545987,0.06732509,-0.053869173,-0.14729743,0.21272625,0.103753574,0.030086065,0.071536794,0.15847583
