tax_code,node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
0317304494,COMPANY::0317304494,0.15887406,0.19762816,0.027790368,0.019175334,0.07223287,0.06347028,-0.10046777,0.051390372,-0.059370656,-0.20336294,-0.22230248,-0.09035456,0.069433115,0.013108408,0.03820748,-0.06327796,-0.27025586,-0.105593674,-0.14014293,-0.22654645,-0.25327018,0.17641723,-0.22245887,0.27533874,-0.26260284,0.26867992,-0.31353948,0.053701814,0.07793095,0.1820866,-0.17638962,0.33355492
0317305508,COMPANY::0317305508,0.1831561,0.22411959,0.032044005,0.025297806,0.08790642,0.0782522,-0.12241229,0.055278588,-0.07691057,-0.23122168,-0.23554586,-0.09814913,0.08388339,0.011302759,0.04069416,-0.079797365,-0.24038759,-0.106770225,-0.116503276,-0.19547322,-0.23205896,0.16834244,-0.2257001,0.25359333,-0.24837248,0.27498832,-0.31040436,0.049129397,0.10624781,0.19086185,-0.21307173,0.30884674
0110004423,COMPANY::0110004423,0.14187293,0.17724979,0.027295541,0.03407243,0.08165782,0.06982038,-0.10844482,0.06925139,-0.073758386,-0.2062386,-0.16852939,-0.07115508,0.05318909,0.001636621,0.017838363,-0.08468726,-0.27738285,-0.095984824,-0.15129815,-0.23081183,-0.2414149,0.15496692,-0.23107427,0.2866998,-0.27530238,0.26901463,-0.3075459,0.099371545,0.08026344,0.1619263,-0.1963828,0.35018915
0317305191,COMPANY::0317305191,0.13962047,0.17179795,0.022949459,0.012513984,0.060458478,0.054925513,-0.077562034,0.045012604,-0.03802179,-0.17209937,-0.19509776,-0.074851565,0.05163383,0.02195614,0.032900967,-0.054643106,-0.28964368,-0.09726889,-0.15356867,-0.23503658,-0.25507843,0.17984778,-0.24350506,0.2627506,-0.28953603,0.2663525,-0.31211224,0.09194132,0.079855986,0.18098938,-0.19070671,0.345803
0317302881,COMPANY::0317302881,0.12586506,0.10748799,0.030790135,0.041873008,0.04716684,0.06805908,-0.075253166,0.08302631,-0.09417547,-0.1761552,-0.16405922,-0.036498018,-0.0045574843,-0.031180779,0.018480903,-0.08235867,-0.29642448,-0.066761665,-0.1532042,-0.17662168,-0.26870552,0.1483485,-0.21645012,0.3221207,-0.30800104,0.24937768,-0.27199313,0.16287906,0.104988866,0.12902051,-0.2334045,0.377758
0317304409,COMPANY::0317304409,0.10297916,0.10182726,0.04158782,0.033428714,0.029467285,0.037919194,-0.067876264,0.103374645,-0.046478692,-0.05672724,-0.0422808,-0.0438126,0.043226004,-0.01081906,0.01922627,-0.051107973,-0.31804943,-0.093718074,-0.14530686,-0.20131393,-0.26131335,0.17510608,-0.2312187,0.27603817,-0.32862413,0.2452545,-0.3060507,0.12625405,0.08278952,0.22751637,-0.1761221,0.42065853
3603870129,COMPANY::3603870129,0.19811337,0.45970106,0.14507487,0.06384204,0.18912503,0.13937642,-0.2552115,-0.0058074123,-0.05277239,-0.17514066,-0.4710108,-0.19722305,0.053913936,-0.054169673,0.21485285,-0.112422965,-0.1414459,-0.110093236,-0.022659063,-0.06803368,-0.1422114,0.20336868,-0.06611839,0.08014,-0.18469538,0.0899664,-0.09796522,-0.028836211,0.10839951,0.031234764,-0.0982638,0.24582584
0317302296,COMPANY::0317302296,0.090967834,0.079581454,0.02213379,0.027438756,0.030320257,0.046454128,-0.051026225,0.06302661,-0.05403571,-0.123930916,-0.11704361,-0.02438794,-0.013777697,-0.014171149,0.015304163,-0.062076144,-0.33682972,-0.08338985,-0.16633199,-0.21413717,-0.27187338,0.15272522,-0.22038764,0.30418244,-0.31603044,0.2394632,-0.29921854,0.17201409,0.08634537,0.1502587,-0.20126937,0.3978649
0317302225,COMPANY::0317302225,0.055349544,0.077198006,0.057877433,0.037069768,0.027818302,0.06177646,-0.0429336,0.07740378,-0.06624254,-0.07650679,-0.091324866,-0.028352603,-0.019595088,-0.039902195,0.024902198,-0.05763848,-0.30740222,-0.09329809,-0.18909207,-0.18115261,-0.24549742,0.1626109,-0.22830346,0.28613442,-0.3487923,0.23926678,-0.30641583,0.15624714,0.08918263,0.18098448,-0.19484107,0.4244575
0317302521,COMPANY::0317302521,0.1473332,0.15782696,0.02830222,0.028333576,0.07846258,0.05967109,-0.10736629,0.058333527,-0.08122478,-0.1922315,-0.18563671,-0.0745783,0.06877713,-0.011270299,0.01789431,-0.065945014,-0.27703488,-0.09020612,-0.16467732,-0.22582872,-0.25692952,0.16847149,-0.215007,0.2961064,-0.29535136,0.25014994,-0.27768973,0.124355994,0.07518034,0.17705299,-0.17290744,0.3653045
0317304374,COMPANY::0317304374,0.14504169,0.18042165,0.025370797,0.017505834,0.06594392,0.05794424,-0.091720544,0.046916068,-0.05420155,-0.18565714,-0.2029477,-0.082487844,0.06338792,0.011967124,0.034880944,-0.05776866,-0.28107065,-0.09869113,-0.15362097,-0.2327945,-0.25757915,0.1783061,-0.23469478,0.27471614,-0.27776447,0.26428282,-0.30829784,0.076438144,0.074581966,0.18406649,-0.1727151,0.3473341
0317305339,COMPANY::0317305339,0.13259916,0.15310669,0.019788448,0.019320376,0.05476729,0.05120839,-0.07366776,0.057020262,-0.05135302,-0.17279364,-0.18738073,-0.060963735,0.041030493,0.0032312756,0.028869972,-0.055683464,-0.2868815,-0.093082175,-0.16433622,-0.22481257,-0.2622228,0.1726838,-0.23087351,0.29954103,-0.29414538,0.2563301,-0.29496184,0.11485415,0.08040342,0.16176017,-0.17188516,0.3771517
0317304102,COMPANY::0317304102,0.11103503,0.12520768,0.040810738,0.026237147,0.09217531,0.23825483,-0.15778597,-0.0023515003,-0.21737914,-0.36049208,-0.26779762,-0.21593595,-0.13258372,-0.026136424,-0.11080581,-0.0340195,-0.34198114,0.057739522,0.1738077,-0.23663978,0.061441798,0.09594325,-0.07726464,-0.042649455,-0.028668437,0.22523253,-0.22719434,0.24574095,0.052323684,0.20082413,-0.20158058,0.27875823
0317304310,COMPANY::0317304310,0.15603358,0.1798646,0.031424183,0.024206419,0.07826326,0.06231848,-0.110688105,0.05475788,-0.07155717,-0.19944991,-0.20564245,-0.08241224,0.07875198,-0.00042434558,0.024040284,-0.06831713,-0.25610563,-0.099106364,-0.14530393,-0.22171542,-0.25772193,0.17579013,-0.22201753,0.29452902,-0.27741945,0.26757088,-0.277689,0.10276566,0.09103741,0.18177193,-0.1744149,0.35216364
0317305025,COMPANY::0317305025,0.08102572,0.0891644,0.0695479,0.039809678,0.042630613,0.09043878,-0.08770266,0.08660156,-0.08981319,-0.09379219,-0.106657565,-0.06544479,-0.017956331,-0.04096166,0.032060534,-0.07319936,-0.28811663,-0.09574725,-0.13253798,-0.15157689,-0.24864213,0.17286278,-0.20773354,0.31007445,-0.3155563,0.24588686,-0.30594254,0.15940513,0.103472665,0.18841377,-0.19772598,0.42999148
0700862304,COMPANY::0700862304,0.26003107,0.27864406,0.10262218,0.02623998,0.17858803,0.0761295,-0.16082504,-0.028809495,-0.071141966,-0.1161211,-0.31135407,-0.15032175,0.028832167,-0.026724935,0.14546971,-0.09907172,-0.24680322,-0.11900581,-0.07788682,-0.10419154,-0.20539714,0.22086062,-0.12708591,0.21190138,-0.27901196,0.19251147,-0.2078248,0.13474533,0.11767952,0.12642443,-0.22168718,0.330579
0317304504,COMPANY::0317304504,0.09331489,0.10235847,0.06667352,0.04214363,0.053737246,0.08781653,-0.096760735,0.08639331,-0.09076383,-0.08867357,-0.110024855,-0.06909102,-0.011733409,-0.02399865,0.04142941,-0.08187461,-0.27894413,-0.10948311,-0.12554638,-0.15573098,-0.24633679,0.18089372,-0.20573394,0.28909323,-0.3169913,0.23796116,-0.3209046,0.12976286,0.08420888,0.20855802,-0.20684868,0.43085605
0317304303,COMPANY::0317304303,0.14997116,0.18498862,0.038788714,0.041104537,0.05872325,0.08253911,-0.06961735,0.07564207,-0.08453979,-0.22953436,-0.22803149,-0.06710809,0.03638564,-0.02377427,0.027984325,-0.07064862,-0.27602297,-0.13599454,-0.10875916,-0.21536541,-0.2631201,0.15636994,-0.13037059,0.2859784,-0.26078793,0.25114554,-0.3169226,0.03338052,0.09291008,0.17095847,-0.178681,0.38403562
0700862294,COMPANY::0700862294,0.04644283,0.095674895,-0.039287288,0.003637607,-0.058311276,0.0318574,-0.08943069,0.12462327,-0.04113465,-0.04727136,-0.16802621,-0.08901485,0.06239468,-0.015819952,-0.05086708,-0.07391019,-0.31341574,-0.095718,-0.16446306,-0.19011174,-0.27884293,0.17526273,-0.21882191,0.28026935,-0.38871932,0.1746358,-0.28047362,0.114901595,0.09318371,0.11683799,-0.22509529,0.39364368
0317305000,COMPANY::0317305000,0.14780903,0.17084616,0.03519605,0.025552684,0.07468909,0.07442265,-0.086218484,0.041600738,-0.07610486,-0.19589329,-0.1978763,-0.09226265,0.05978052,0.007050518,0.0237739,-0.055823304,-0.27112412,-0.09159176,-0.16693795,-0.23053263,-0.2586326,0.17290175,-0.24957746,0.25413153,-0.2448968,0.25447026,-0.31342408,0.0727536,0.070897795,0.22453754,-0.24545455,0.31166503
2100674912,COMPANY::2100674912,0.102673225,0.29759312,0.023424799,0.028213358,-0.0019529879,0.073110074,-0.18553,0.14153205,-0.026935462,-0.111472145,-0.28965154,-0.090561196,0.08476355,-0.023930646,0.052627902,-0.12867093,-0.30652556,-0.11441657,-0.14075963,-0.21055163,-0.25536186,0.18408114,-0.1970964,0.18524034,-0.31173912,0.17475916,-0.2527907,0.045700494,0.08674948,0.11190838,-0.20973825,0.32590216
6400446512,COMPANY::6400446512,0.10843942,0.06979983,-0.015003055,0.007780654,0.047856074,0.042025916,-0.11649666,0.077782795,-0.056474216,-0.04870312,-0.19849956,-0.09593414,0.031007702,-0.034001127,-0.0027291395,-0.07129078,-0.24664053,-0.102330245,-0.1434669,-0.16692151,-0.25037208,0.21443772,-0.21961841,0.33341286,-0.3460654,0.25356752,-0.2738721,0.16429782,0.15561962,0.08761732,-0.22100396,0.37871084
6400446495,COMPANY::6400446495,0.07684753,0.07600494,-0.034263667,-0.0006851849,-0.00011400339,0.032724973,-0.08473,0.09089316,-0.03940476,-0.03739639,-0.16690522,-0.0854298,0.044513103,-0.03384643,-0.021969786,-0.06648971,-0.26291317,-0.11131593,-0.20626414,-0.17738791,-0.23854901,0.2403272,-0.19125538,0.29087922,-0.37523448,0.20690878,-0.30033052,0.109234445,0.09333936,0.08225847,-0.21307409,0.43184957
0317304367,COMPANY::0317304367,0.16159116,0.18904428,0.025734609,0.023604004,0.073908836,0.06835852,-0.105461046,0.061540913,-0.06569271,-0.20654416,-0.19953766,-0.076724395,0.054231796,0.0057786405,0.03195158,-0.07749231,-0.27765328,-0.09192979,-0.14549844,-0.22821939,-0.25368473,0.15744172,-0.2193222,0.28240675,-0.2767932,0.24828206,-0.31784084,0.080652796,0.07311001,0.17249319,-0.20670614,0.33136
5801485098,COMPANY::5801485098,0.08777548,0.07216018,-0.037134267,0.002276455,-0.024236524,0.031891298,-0.053705964,0.122901015,-0.033758562,-0.029848365,-0.099665225,-0.06349343,0.067820266,-0.008662608,-0.039016843,-0.058515444,-0.28430814,-0.101061314,-0.17738608,-0.21266127,-0.27496845,0.19026263,-0.24803706,0.27288333,-0.35747153,0.20083705,-0.34018815,0.058338676,0.097419426,0.15760528,-0.22280405,0.3920966
0317302391,COMPANY::0317302391,0.09004041,0.07446694,0.024592392,0.029614195,0.025098497,0.045360148,-0.06025225,0.065651916,-0.062248938,-0.1205117,-0.11688217,-0.022881635,-0.012150136,-0.016403144,0.015512756,-0.06680908,-0.33762485,-0.08090606,-0.16552578,-0.22199138,-0.27912396,0.15502581,-0.21596904,0.30623633,-0.30249467,0.23580964,-0.3156802,0.15808745,0.076226495,0.16175793,-0.21018302,0.3860625
5801485080,COMPANY::5801485080,0.07962663,0.06479155,-0.0328894,-0.0016324171,-0.030132566,0.030138012,-0.048868444,0.113199875,-0.029697988,-0.028095944,-0.08798446,-0.06478441,0.059894938,-0.004923391,-0.037943833,-0.053260595,-0.29254568,-0.09524792,-0.2007777,-0.22671424,-0.2630708,0.17626715,-0.24207303,0.29235852,-0.35244754,0.19825286,-0.3230392,0.10220891,0.08193281,0.15645647,-0.21755037,0.4028664
0317303902,COMPANY::0317303902,0.15282811,0.18263784,0.034225408,0.016872918,0.06872457,0.06644932,-0.09064144,0.048753418,-0.054810204,-0.19931936,-0.21696198,-0.09096048,0.06708666,0.0122399265,0.02425167,-0.058138363,-0.2730734,-0.09328153,-0.14740914,-0.21305855,-0.27355692,0.18278472,-0.20760189,0.2829762,-0.29218182,0.24180095,-0.29448456,0.10323464,0.082233146,0.17310232,-0.18215582,0.34995228
0317301486,COMPANY::0317301486,0.088672414,0.07201864,0.040165145,0.036667526,0.027129967,0.07038304,-0.03866604,0.062283434,-0.081874795,-0.1298425,-0.13228121,-0.039107345,-0.028827867,-0.028944697,0.026005223,-0.04599883,-0.29976636,-0.08065964,-0.16730319,-0.17454088,-0.24372278,0.18352148,-0.18902786,0.28580642,-0.33424127,0.25932983,-0.31331053,0.12904003,0.122866526,0.14230026,-0.22779226,0.42372143
5801485073,COMPANY::5801485073,0.10371764,0.1532397,-0.011991682,-0.02565203,0.1453489,0.19732107,-0.22262341,-0.06985407,-0.14452578,-0.17483571,-0.30863643,-0.29302174,-0.07561635,-0.034193706,-0.05446578,-0.034073457,-0.36200112,-0.0028412985,0.057688285,-0.29140612,-0.09963431,0.11673446,-0.05342979,0.094720736,-0.13688827,0.19889249,-0.29497832,0.1943571,0.014806319,0.20669806,-0.12655836,0.3318805
0317303885,COMPANY::0317303885,0.088632844,0.08313662,0.018338464,0.020459808,0.00893091,0.049040627,-0.06192007,0.0603635,-0.06410846,-0.12479389,-0.14129569,-0.0362789,-0.022183752,-0.012053667,0.027620224,-0.06432444,-0.31410778,-0.07497735,-0.15460819,-0.21186583,-0.25906742,0.15088928,-0.23011276,0.30726433,-0.30840352,0.2602535,-0.29169172,0.14089568,0.115274325,0.16778167,-0.24568328,0.38485157
0317300482,COMPANY::0317300482,0.0920676,0.08140549,0.041197468,0.0371073,0.024321793,0.073827125,-0.047493707,0.06404174,-0.09449541,-0.1417523,-0.13370855,-0.04078273,-0.021732576,-0.0344035,0.023417102,-0.05674625,-0.29451174,-0.08173524,-0.17316931,-0.17382032,-0.25543347,0.18340999,-0.22602616,0.29213977,-0.3070871,0.26927367,-0.31308112,0.12542221,0.12247909,0.14448908,-0.23670931,0.39246178
4401098381,COMPANY::4401098381,0.19381185,0.37018505,-0.05178392,0.049130093,-0.022552231,0.21160918,-0.2296897,0.1124521,0.024177825,-0.15316233,-0.4031873,-0.10974579,0.18613046,-0.035427485,0.101116545,-0.3372884,-0.1841357,-0.074264236,-0.06495492,-0.066595905,-0.15022604,0.13873583,-0.16307099,0.15335213,-0.2737428,0.020697974,-0.07260004,0.061516106,0.16342346,-0.14494567,-0.19971153,0.19763623
0317302828,COMPANY::0317302828,0.18233359,0.19272585,0.0267689,0.022904104,0.08803789,0.07126879,-0.1312223,0.061770234,-0.07619578,-0.21343967,-0.20896672,-0.091861926,0.061847966,0.01829309,0.031868733,-0.09005288,-0.27792522,-0.074620135,-0.14098045,-0.21399958,-0.24781342,0.16537924,-0.22153263,0.2747968,-0.27700064,0.25431085,-0.29162002,0.101282164,0.08202417,0.16161063,-0.18921378,0.3325161
0317303388,COMPANY::0317303388,0.1226243,0.10535585,0.026461871,0.040700857,0.0499544,0.0659609,-0.090095036,0.07685384,-0.09779299,-0.1688457,-0.13760674,-0.035187315,0.0038773064,-0.033059664,0.016990345,-0.08843031,-0.3052106,-0.06679205,-0.15648171,-0.18481377,-0.2560816,0.15511584,-0.20449544,0.3125588,-0.30507866,0.24296637,-0.29269087,0.15769908,0.11575674,0.13435432,-0.2216884,0.39309993
0317300531,COMPANY::0317300531,0.12694061,0.11563835,0.05315152,0.03752085,0.036717635,0.052010164,-0.08518692,0.109275356,-0.06436318,-0.06821616,-0.049020585,-0.06476676,0.055258553,-0.0022733775,0.018992605,-0.062401142,-0.30539832,-0.093657754,-0.14042136,-0.19302003,-0.24453881,0.17540172,-0.21735477,0.27065343,-0.3412202,0.21427812,-0.30680168,0.112937845,0.07521064,0.2189185,-0.18975674,0.4375252
4401098328,COMPANY::4401098328,0.12096988,0.36244228,0.04269508,-0.023477819,0.1778284,0.20071231,-0.28378335,-0.07997695,-0.091739506,-0.21725586,-0.39091393,-0.280982,-0.06572533,0.0056255693,0.055362873,-0.048447445,-0.2758495,-0.031392854,0.11213041,-0.25470582,-0.05274653,0.0611022,-0.07866769,0.029645678,-0.05517477,0.20601378,-0.18520023,0.18543163,0.03336011,0.21847509,-0.08101109,0.24074608
0317301447,COMPANY::0317301447,0.07316624,0.076674104,0.06414468,0.03554316,0.029158276,0.0773152,-0.06370815,0.061722647,-0.10265357,-0.08942813,-0.110366486,-0.058942143,-0.015254253,-0.028069768,0.02867961,-0.06627766,-0.29498577,-0.0995809,-0.17026968,-0.20568854,-0.23496059,0.16439514,-0.16486067,0.30126512,-0.33602324,0.2302238,-0.30746716,0.1527382,0.13176598,0.15210696,-0.17246133,0.45369813
4201956106,COMPANY::4201956106,0.18817511,0.19863765,0.06861174,0.026244434,0.10518945,0.06344303,-0.1008721,0.0058106245,-0.07225153,-0.11777057,-0.23482528,-0.107199125,0.0074219513,-0.02425255,0.08487183,-0.080644235,-0.26409027,-0.11940252,-0.12964568,-0.17610373,-0.23191008,0.19005644,-0.16689855,0.25552955,-0.32727885,0.22247538,-0.2611318,0.14235692,0.11572486,0.14457381,-0.25876495,0.3649284
4201956096,COMPANY::4201956096,0.21284007,0.19254278,0.07039598,0.034734298,0.11870321,0.06639586,-0.1353073,0.026986176,-0.08466665,-0.12594171,-0.25190476,-0.10452977,0.006612017,-0.029336423,0.08338184,-0.103067935,-0.2903707,-0.11499306,-0.11239498,-0.17477429,-0.23733376,0.16170599,-0.1322588,0.28640103,-0.2843407,0.21209529,-0.28157845,0.15837918,0.09811741,0.13705005,-0.21794412,0.3594606
0317303437,COMPANY::0317303437,0.09778154,0.09919209,0.045345582,0.033759132,0.037337195,0.04831861,-0.07333687,0.09929757,-0.04864828,-0.057879094,-0.068780474,-0.043223735,0.014042467,-0.0067305784,0.03213055,-0.06352506,-0.30120903,-0.10351785,-0.150626,-0.18453568,-0.2552934,0.17454328,-0.22710161,0.27388468,-0.33846045,0.2317882,-0.3138076,0.13009109,0.077512264,0.22689307,-0.20943004,0.41877022
4201956089,COMPANY::4201956089,0.21727484,0.20020777,0.07445171,0.02789168,0.11880946,0.078658625,-0.11518089,0.008338111,-0.085292436,-0.11952031,-0.2719683,-0.11887876,-0.0020094228,-0.025641652,0.097682595,-0.087319195,-0.25954202,-0.12307927,-0.121174425,-0.14381947,-0.22496164,0.18026151,-0.087509476,0.27083117,-0.30475318,0.21208985,-0.2708206,0.15875825,0.10405536,0.1460889,-0.20830481,0.38898513
0317304247,COMPANY::0317304247,0.10251958,0.098910056,0.025757149,0.030057995,0.030681318,0.05287734,-0.06334238,0.064802706,-0.077678196,-0.1428452,-0.13792379,-0.035427887,-0.005780763,-0.0139684435,0.01918469,-0.07601247,-0.304479,-0.080107294,-0.17818859,-0.21088967,-0.25393847,0.1574799,-0.21703844,0.31663066,-0.3089389,0.2643497,-0.26493874,0.17581263,0.10071864,0.1484561,-0.20569615,0.4002286
4201956071,COMPANY::4201956071,0.104685985,0.07076616,-0.028589802,-0.002364283,0.0065070353,0.024397586,-0.08232881,0.106052734,-0.0492386,-0.03865651,-0.113602675,-0.072242655,0.055814695,-0.010495082,-0.027917933,-0.086009204,-0.27501315,-0.11880704,-0.120485276,-0.16195455,-0.21914066,0.16966857,-0.2574117,0.24841265,-0.3949839,0.21185191,-0.31514668,0.12730014,0.14962949,0.16705488,-0.29215345,0.37916005
1602160002,COMPANY::1602160002,0.1471548,0.18063216,0.032558616,0.018303527,0.07662943,0.049109448,-0.0898861,0.038583804,-0.041123103,-0.15212518,-0.19177286,-0.07444733,0.044531565,0.011933513,0.04505236,-0.06276446,-0.28233853,-0.09337192,-0.16196924,-0.21566683,-0.26564148,0.19225562,-0.21202402,0.25066978,-0.30367732,0.25334296,-0.302334,0.12275592,0.08682757,0.18983543,-0.2334073,0.33733344
0317304462,COMPANY::0317304462,0.15242569,0.16253836,0.012738873,0.0138653135,0.04996632,0.052379537,-0.10153288,0.06719026,-0.057188336,-0.18140285,-0.21473308,-0.07093046,0.02869164,0.013107293,0.044298947,-0.07298941,-0.28102604,-0.09674711,-0.13641822,-0.21064226,-0.27539653,0.1681426,-0.23473673,0.2800059,-0.27993447,0.24502543,-0.3015582,0.08766539,0.0759734,0.2002295,-0.2337837,0.3284022
4601592125,COMPANY::4601592125,0.069652975,0.1514337,-0.017231608,0.010834017,-0.042800765,0.03218415,-0.11674789,0.15334478,-0.027205309,-0.0710254,-0.15426853,-0.04699059,0.07567638,0.0019802758,-0.030494777,-0.10429438,-0.3283309,-0.07453961,-0.19147009,-0.25859928,-0.26768214,0.1570002,-0.22364193,0.2552272,-0.36738762,0.15295309,-0.28009096,0.1002761,0.09416569,0.10721574,-0.24754232,0.35439336
0317303412,COMPANY::0317303412,0.09545317,0.076471046,0.04621745,0.04230546,0.04112011,0.0793854,-0.054555424,0.06078124,-0.11291092,-0.15818831,-0.16160688,-0.066842064,-0.008611175,-0.04522503,0.0132570015,-0.042763464,-0.2643843,-0.08008578,-0.17047058,-0.17821357,-0.2424902,0.17972733,-0.18454286,0.32006606,-0.33230174,0.23339836,-0.29177734,0.13087206,0.12625128,0.12161942,-0.20513622,0.43504423
0801378442,COMPANY::0801378442,0.12430942,0.15794347,0.01087637,0.010903579,0.10126853,0.15823708,-0.12132828,-0.004443421,-0.1365114,-0.29849628,-0.24961445,-0.17495607,-0.03820038,0.0132135665,-0.07318349,-0.025666011,-0.3478952,-0.01930528,0.05409553,-0.19905362,-0.120384656,0.099681966,-0.1328909,0.1484682,-0.173281,0.23885542,-0.2936602,0.25211087,0.0062525906,0.28787357,-0.16872989,0.3531143
4201956032,COMPANY::4201956032,0.21581179,0.19319157,0.06816978,0.027500307,0.115894124,0.07560435,-0.1292754,0.016480198,-0.084106095,-0.1194751,-0.25296092,-0.108032644,-0.0012179546,-0.02711066,0.09407118,-0.09670038,-0.25181904,-0.12004845,-0.09024857,-0.15399611,-0.21360064,0.17054763,-0.13478683,0.26909304,-0.29939902,0.2119793,-0.27634057,0.17015374,0.13744162,0.12882905,-0.2655064,0.37118182
0317303701,COMPANY::0317303701,0.18294156,0.22670636,0.030249294,0.020255331,0.08778158,0.06515514,-0.11903969,0.05590628,-0.063395925,-0.21783908,-0.24402013,-0.09914933,0.07838943,0.031818196,0.04183944,-0.08367413,-0.24227878,-0.1101037,-0.08386179,-0.203752,-0.24785486,0.1744732,-0.2378259,0.23931858,-0.25128663,0.26390904,-0.2947623,0.013476185,0.105734296,0.21694882,-0.25177816,0.28501046
0317301768,COMPANY::0317301768,0.17359671,0.23744385,0.033320803,0.024515081,0.08640542,0.071793154,-0.09576916,0.055533454,-0.05366788,-0.22521259,-0.24565887,-0.09387694,0.074543186,0.020564482,0.045394648,-0.06859711,-0.24346533,-0.13515921,-0.08566826,-0.2183908,-0.25522813,0.15817592,-0.20949122,0.24634773,-0.21972537,0.2797053,-0.31536758,-0.009800279,0.0814315,0.24192756,-0.21063426,0.29746243
4201956025,COMPANY::4201956025,0.23900525,0.2144761,0.07910775,0.032491557,0.13418964,0.07727634,-0.14544652,0.020639013,-0.10111527,-0.13690044,-0.28729007,-0.12672174,0.008528471,-0.028772434,0.09415009,-0.11023916,-0.23965523,-0.115522295,-0.0990532,-0.12842152,-0.20164312,0.19819675,-0.07909302,0.27120075,-0.3049246,0.20904896,-0.23670073,0.15765007,0.13540189,0.084941976,-0.22186497,0.38126212
0317304328,COMPANY::0317304328,0.18457842,0.20524767,0.033254728,0.0312676,0.095174365,0.07966489,-0.12737109,0.063216664,-0.08778064,-0.23043211,-0.2160177,-0.09705511,0.06678217,0.00935281,0.030239064,-0.089403994,-0.2689572,-0.09120147,-0.13400872,-0.20026007,-0.2582589,0.17534427,-0.20961502,0.27919686,-0.2652772,0.24752048,-0.29435188,0.085510224,0.08005186,0.16070662,-0.2033159,0.31390643
4201956113,COMPANY::4201956113,0.17874354,0.19355115,0.086316146,0.0390305,0.10752605,0.08063728,-0.08591555,-0.0070738574,-0.08781491,-0.13026719,-0.24859555,-0.12454031,0.01764736,-0.040011242,0.07421611,-0.05913149,-0.24170274,-0.10152169,-0.11790389,-0.1402034,-0.22426482,0.20191042,-0.20205292,0.24748102,-0.32076824,0.24637641,-0.24188633,0.14732283,0.1396382,0.15432578,-0.27148172,0.3563241
0317304279,COMPANY::0317304279,0.091906734,0.077869125,0.047464173,0.03715098,0.024513498,0.07640799,-0.058293603,0.07549182,-0.093440786,-0.135128,-0.12585741,-0.03830536,-0.026690762,-0.038968384,0.018880116,-0.06795676,-0.29574433,-0.08083392,-0.16038325,-0.17342843,-0.25620353,0.14862722,-0.20516354,0.3472304,-0.29311603,0.24973819,-0.31388894,0.14671944,0.10723993,0.13209835,-0.20595804,0.41823214
0801378467,COMPANY::0801378467,0.07524443,0.067462824,0.033826783,0.033165872,0.03479834,0.039025918,-0.05233159,0.07768218,-0.058965117,-0.122043826,-0.10909623,-0.019190423,0.00047286614,-0.030429557,0.001998309,-0.053424526,-0.29403356,-0.11143639,-0.12392269,-0.20920414,-0.2646229,0.16514878,-0.24886245,0.25841093,-0.2998817,0.25628248,-0.31598145,0.084708534,0.08357606,0.25452828,-0.3286517,0.3394012
1602160034,COMPANY::1602160034,0.1378752,0.15746373,0.034883995,0.030709451,0.06199552,0.053930074,-0.07161367,0.050179563,-0.06817576,-0.16152601,-0.18045984,-0.06102499,0.020858387,-0.01653286,0.03289241,-0.07105992,-0.27284592,-0.093518555,-0.16134633,-0.21444093,-0.2942893,0.19017425,-0.15960607,0.28163034,-0.33260483,0.22684348,-0.3015321,0.1436804,0.11366069,0.14079425,-0.20961441,0.3642377
0317304977,COMPANY::0317304977,0.1191058,0.09332409,0.04384716,0.04480561,0.049028035,0.071093425,-0.07275002,0.072198555,-0.106656924,-0.16322926,-0.15666227,-0.050590795,-0.0018248821,-0.026765851,0.01598241,-0.07338633,-0.29378888,-0.0811979,-0.14759775,-0.16723852,-0.25016648,0.16922538,-0.1948919,0.30496284,-0.28722948,0.27054474,-0.31066415,0.13401212,0.10445116,0.1582635,-0.23175447,0.39878526
3901327408,COMPANY::3901327408,0.24571253,0.35897353,0.11220342,0.04579413,0.19443332,0.109050676,-0.2145347,-0.02111042,-0.06261287,-0.1435583,-0.3623136,-0.16263354,0.04181501,-0.04467292,0.18351299,-0.10853132,-0.19514346,-0.089562334,-0.11338834,-0.10644017,-0.17338839,0.20635715,-0.11846903,0.18590115,-0.2680233,0.13045721,-0.18964815,0.115699045,0.12117434,0.04815796,-0.18276879,0.29717726
1602160027,COMPANY::1602160027,0.13909693,0.15226701,0.03733906,0.03277186,0.06940339,0.048448022,-0.07249238,0.050966367,-0.064174786,-0.15598881,-0.17896947,-0.0604978,0.01963851,-0.009412443,0.030746397,-0.06887859,-0.27047068,-0.10783494,-0.16173425,-0.22007057,-0.27950802,0.19471326,-0.17192398,0.2692776,-0.3256315,0.25706035,-0.31906843,0.12779438,0.10444661,0.14720853,-0.19917607,0.3601337
